avg_rating,rating_1,rating_2,rating_3,rating_4,rating_5,sentence
1.6,1.0,1.0,1.0,2.0,3.0,"God created the universe , and mankind as the pinnacle of his creation ."
0.6,0.0,0.0,1.0,1.0,1.0,It is a daily task .
-0.8,-3.0,-1.0,-1.0,0.0,1.0,Just a list of creatures Chuck Norris has allowed to live .
0.2,-1.0,0.0,0.0,0.0,2.0,My favorite is a clear glass with some winter scenery painted on the side .
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,"I found it , had the name wrong and everything ."
2.2,1.0,2.0,2.0,3.0,3.0,Individuals with greater adipose reserves were more likely to survive famine .
2.0,1.0,2.0,2.0,2.0,3.0,All the others were released by late August 2003 .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,Milk Chocolate all the way ! !
-1.8,-3.0,-3.0,-2.0,-2.0,1.0,I do n't care too much for nipple piercings .
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,This is best programm !
-1.2,-3.0,-3.0,-1.0,0.0,1.0,"When I found that shirt , I knew I had to have it !"
-0.2,-2.0,-1.0,0.0,1.0,1.0,You might end up making a new friend because of it .
1.4,0.0,0.0,2.0,2.0,3.0,They also did the same jobs as did other Indian women .
-1.6,-3.0,-3.0,-2.0,-1.0,1.0,I ' m going to have to go with American !
0.8,-1.0,0.0,1.0,1.0,3.0,"Call another vet , make an appointment as soon as possible ."
0.0,-2.0,0.0,0.0,1.0,1.0,It starred Peter Sellers as `` 007 '' .
-1.2,-3.0,-1.0,-1.0,-1.0,0.0,by saying no ?
0.2,-1.0,-1.0,1.0,1.0,1.0,If there is no war who should the US sell arms to ?
-0.2,-2.0,-1.0,-1.0,1.0,2.0,I have tried Bare Minerals and I love it ...
-2.0,-3.0,-3.0,-3.0,-1.0,0.0,it usually before or around 14 days after ur period
-0.8,-2.0,-2.0,-1.0,0.0,1.0,From mattupalayam you may go by toy train which is like in this train .
-1.4,-2.0,-2.0,-1.0,-1.0,-1.0,try a good homyopath if possible .
0.0,-2.0,0.0,0.0,1.0,1.0,They are also a good source of protein .
0.0,-2.0,0.0,0.0,1.0,1.0,A heating pad may also help .
0.4,-3.0,0.0,1.0,1.0,3.0,Can we please go forward ?
-1.6,-3.0,-2.0,-2.0,-1.0,0.0,For me God is energy .
-1.0,-3.0,-2.0,0.0,0.0,0.0,My personal Favorite .
0.0,-1.0,-1.0,0.0,1.0,1.0,But it 's very powerful and has lots of stamina .
0.6,-1.0,-1.0,1.0,1.0,3.0,"YOU are her Rock , her Refuge , her Fortress and her Deliverer ."
-1.0,-2.0,-2.0,-1.0,-1.0,1.0,It 's been 5 minutes .
-0.6,-3.0,-2.0,-1.0,1.0,2.0,"I ' m not sure , I just wish they would leave me alone ."
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,honies say Rico latino heat .
-0.2,-2.0,-1.0,0.0,1.0,1.0,It 's all about personality .
0.8,-2.0,-1.0,2.0,2.0,3.0,Whiskers ( technically called vibrissae ) can aid with navigation and sensation .
1.4,1.0,1.0,1.0,2.0,2.0,It is technical or occupational training that follows boot camp or other basic training .
0.8,0.0,0.0,1.0,1.0,2.0,The non - repro blue will actually be an ink color they use .
-1.4,-2.0,-2.0,-1.0,-1.0,-1.0,It 's VERY important the child takes their med 's and definitely their vitamins .
0.6,-1.0,0.0,1.0,1.0,2.0,Some cats have aversion to scented litter .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,no one can carry himself like that little green dude .
1.6,1.0,1.0,1.0,2.0,3.0,"If these crystals get too big they irritate and tear , allowing for infections ."
-1.8,-2.0,-2.0,-2.0,-2.0,-1.0,then seek a Light ( where ye can ) !
0.8,-1.0,0.0,1.0,1.0,3.0,Just like Christians call all other world religions past and present mythology .
-0.6,-3.0,-3.0,1.0,1.0,1.0,be respectful to them and show that you care what they are talking about .
-1.4,-2.0,-2.0,-1.0,-1.0,-1.0,Is it if he wants something or wants to keep you sweet ?
-0.6,-3.0,0.0,0.0,0.0,0.0,1/4 ( x-3 ) = 2 x - 3 = 8 x = 11
-1.2,-3.0,-3.0,-1.0,0.0,1.0,However nearly all the cities are n't doing anything about that .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,i do n't know hummm if it whould boot then reinstall .
0.6,-1.0,-1.0,1.0,1.0,3.0,Summary There is nothing that will magically relieve our stress .
-1.4,-3.0,-2.0,-1.0,-1.0,0.0,Now he does n't .
-1.0,-3.0,-2.0,-2.0,1.0,1.0,you need to look at the reason why she is with some one else ?
0.6,-1.0,0.0,0.0,1.0,3.0,Clio - us f. [ the Muse of history ] .
-0.8,-2.0,-2.0,-1.0,0.0,1.0,they may help you .
-1.0,-2.0,-2.0,-1.0,0.0,0.0,I know the cost.of talking to love ones 6 months in Saudi
-0.4,-2.0,-1.0,-1.0,-1.0,3.0,So how can you expect this weight to go in few days ?
-1.6,-3.0,-3.0,-3.0,-1.0,2.0,What am I missin ' here ? ? ? ? ? ? ?
1.8,0.0,2.0,2.0,2.0,3.0,* MSM or Glucosamine are supplements that could help with body aches .
1.8,0.0,1.0,2.0,3.0,3.0,The above statements are my opinion based on education .
-0.8,-2.0,-2.0,-1.0,0.0,1.0,"If that works , then you can do that ."
-0.2,-2.0,-1.0,0.0,1.0,1.0,A very small mp3 player
0.2,0.0,0.0,0.0,0.0,1.0,Save yourself and the cat a lot of anguish in the future .
-2.0,-3.0,-3.0,-3.0,-2.0,1.0,i ' ll remind u
0.4,-1.0,0.0,1.0,1.0,1.0,You can use a towel to trap the steam if you wish .
-0.4,-2.0,-1.0,0.0,0.0,1.0,A Piece of Blue Sky .
-1.6,-3.0,-3.0,-2.0,-1.0,1.0,"To them it is right , the only right way ."
-0.2,-2.0,-1.0,0.0,0.0,2.0,I own two dell cameras .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,I wouldnt suggest this if u have a cat that chases birds .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,Gosh - you ' re lucky ...
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,"i would do grace lynn , the poor baby needs a middle name !"
-1.8,-3.0,-3.0,-2.0,-2.0,1.0,MY friends in 6TH grade read it and said it was great !
-1.4,-2.0,-2.0,-1.0,-1.0,-1.0,That 's what the kitty is going after .
-0.2,-3.0,-1.0,0.0,1.0,2.0,I am an atheist and an ex - believer .
-1.4,-3.0,-3.0,-2.0,0.0,1.0,wear on forth finger from thumbside . May this help you .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,that it 's obvious
0.8,0.0,0.0,1.0,1.0,2.0,"I see you are spiritually bankrupt , you believe in yourself ."
0.8,-1.0,0.0,0.0,2.0,3.0,"In RNA the 4 bases are Adenine , Cytosine , Guanine and Uracil ."
1.0,0.0,0.0,1.0,1.0,3.0,He knew that the Congelier 's had no children .
0.0,-1.0,-1.0,0.0,0.0,2.0,Who are your friends ?
-1.6,-3.0,-3.0,-2.0,0.0,0.0,PIck up left foot .
-2.2,-3.0,-2.0,-2.0,-2.0,-2.0,You just set it .
-0.6,-3.0,-1.0,-1.0,0.0,2.0,I like a Toyota Celica GTS .
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,It 's like that .
-1.4,-3.0,-2.0,-1.0,-1.0,0.0,"There 's * no * Gods , * no * wrath ."
-0.2,-1.0,-1.0,0.0,0.0,1.0,Chuck Norris is the reason why Waldo is hiding .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,were n't looking for anything serious and that 's why .
-0.2,-2.0,-1.0,-1.0,1.0,2.0,I for one am looking for a few scholarships myself .
-1.4,-3.0,-2.0,-1.0,-1.0,0.0,"None , '' he says ."
0.8,-1.0,1.0,1.0,1.0,2.0,My guess would be that the majority have no problem with the military .
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,You do sound boring ... Talk to her and ask her opinion ...
-0.2,-2.0,-1.0,0.0,1.0,1.0,The government does n't care about what 's in your best interest .
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,Marshawn Lynch It all depends on what teams they go to .
-0.2,-3.0,-2.0,1.0,1.0,2.0,You can not just simply start talking .
0.8,0.0,0.0,0.0,2.0,2.0,Spoon the sauce over the top .
-0.6,-2.0,-1.0,0.0,0.0,0.0,No one owns any one style or color .
0.0,-2.0,0.0,0.0,1.0,1.0,"Send the $ 1,537 dollars to me ."
0.4,-1.0,-1.0,1.0,1.0,2.0,"These are religious people , not Chirstians ."
-1.0,-2.0,-1.0,-1.0,-1.0,0.0,and speak from the heart .
1.2,0.0,1.0,1.0,2.0,2.0,It is an absense of light or color .
-1.4,-3.0,-2.0,-1.0,-1.0,0.0,"Good luck , it will pass - literally !"
-2.4,-3.0,-3.0,-2.0,-2.0,-2.0,"Oh , most definately , there is too much to post ."
0.6,0.0,0.0,1.0,1.0,1.0,He was named Siddhatta which means `` Wish fulfilled '' .
-1.4,-2.0,-2.0,-2.0,-1.0,0.0,well as we seem to be still pretty much a green country .
2.2,1.0,2.0,2.0,3.0,3.0,May God bless you and touch your heart with reality .
-0.6,-1.0,-1.0,-1.0,-1.0,1.0,you have a very nice smile !
0.4,0.0,0.0,0.0,0.0,2.0,A man can not be a man anymore in America .
-2.4,-3.0,-3.0,-2.0,-2.0,-2.0,That 's a super big no - no .
1.2,-1.0,1.0,1.0,2.0,3.0,Only put a tablespoon in at a time .
-1.0,-2.0,-2.0,-2.0,0.0,1.0,get plenty of sleep .
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,try the old one .
1.4,0.0,1.0,1.0,2.0,3.0,"- Pac is a former wrestler in WWE , WCW and TNA named Sean Waltman ."
0.4,0.0,0.0,0.0,1.0,1.0,There are 70 challenges available in Story Mode .
-0.6,-2.0,-1.0,0.0,0.0,0.0,Hinduism in India .
0.0,-1.0,-1.0,-1.0,1.0,2.0,"Not every flower can represent LUV , but Rose did that ."
-1.6,-2.0,-2.0,-2.0,-1.0,-1.0,In the history of ANTM ... i announce that for once on this show .
1.4,-2.0,1.0,2.0,3.0,3.0,Centrioles : Help to organise the pairs of duplicate chromosomes before cell division .
1.4,1.0,1.0,1.0,2.0,2.0,What is this underwear that you speak of ?
-1.6,-3.0,-2.0,-2.0,-2.0,1.0,"If love is blind , why is lingerie so popular ?"
-1.8,-3.0,-3.0,-1.0,-1.0,-1.0,You ' ll get used to it ... eventually .
-2.4,-3.0,-3.0,-3.0,-3.0,0.0,- Would a man want to have sex with his granny ?
-1.6,-3.0,-2.0,-2.0,-2.0,1.0,try the ace or thermacare heat things that stick to your skin .
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,I do n't normally use spell checkers ...
2.2,1.0,1.0,3.0,3.0,3.0,"In claiming that Mary was a virgin , one comes upon some difficulties ."
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,There are a million bars there that will almost guaranteed have the game on .
-1.8,-3.0,-2.0,-2.0,-2.0,0.0,I just call him by his name .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,"Ummmm , lem me think , Chevrolet Bel Air ?"
0.2,-1.0,0.0,0.0,0.0,2.0,his teachings are called BHAGWAT GEETA .
-1.4,-2.0,-2.0,-1.0,-1.0,-1.0,it has gotten scary here the past few weeks
0.8,-1.0,1.0,1.0,1.0,2.0,normally the parents buy the dinner for the guests .
1.4,1.0,1.0,1.0,2.0,2.0,Large breeds of dogs tend to get parvo more often than smaller dogs .
0.4,-1.0,0.0,0.0,1.0,2.0,There is n't an appropriate way to ask guests to pay for their meal .
-0.2,-2.0,0.0,0.0,0.0,1.0,Your body will handle it .
0.2,0.0,0.0,0.0,0.0,1.0,They are family oriented .
0.4,-1.0,0.0,1.0,1.0,1.0,I confronted him about this and he shrugged it off .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,Sad but N iggers are the biggest racist of them all .
0.2,-1.0,0.0,0.0,1.0,1.0,It 's a good question .
0.4,0.0,0.0,0.0,1.0,1.0,"Yesterday the instigator was Saul : the instigator today , Mardochai ."
-1.2,-3.0,-2.0,-1.0,-1.0,1.0,Wait until you have 15-20k saved and then get something around 175k .
-1.2,-3.0,-2.0,-1.0,-1.0,1.0,I was n't searching for one last good bye kiss .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,so i can know that m 'm better than you
1.8,1.0,1.0,2.0,2.0,3.0,"Yes , but only from the state you were employed in ."
0.6,-2.0,0.0,1.0,2.0,2.0,"If you ask me , that 's probably the worst part ."
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,Tell your crush that you already agreed to go with a friend .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,Do n't allow her to stay in your head rent - free .
-1.6,-3.0,-2.0,-2.0,-2.0,1.0,- Chad p.s . - You do n't know what a cat is ?
0.4,-2.0,-1.0,1.0,2.0,2.0,It comes to a point where God no longer intervenes .
1.4,1.0,1.0,1.0,2.0,2.0,"Good sources are soy , eggs and nuts ."
-1.6,-3.0,-3.0,-2.0,-2.0,2.0,"She 's one of the main ones , ."
0.4,-1.0,-1.0,1.0,1.0,2.0,They mark up the prices to offer reduced `` savings . ''
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,WHAT WERE YOU THINKING ?
0.4,-2.0,1.0,1.0,1.0,1.0,you really should have talked to your pediatrician before insulting your child .
-0.6,-3.0,-1.0,0.0,0.0,1.0,You could install a lightbulb .
-0.2,-3.0,0.0,0.0,0.0,2.0,Many rap and hip - hop songs are great to snap your fingers to .
-0.8,-2.0,-2.0,-2.0,0.0,2.0,"No , I ' m not saying that to be snarky or cruel ."
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,", but they have the RIGHT to ."
1.0,-3.0,2.0,2.0,2.0,2.0,The British free the French soldiers imprisoned by the Japanese .
-0.8,-3.0,-2.0,-1.0,1.0,1.0,It wo n't kill him .
-0.6,-3.0,-2.0,0.0,1.0,1.0,You do n't delete it .
-1.8,-3.0,-3.0,-2.0,-1.0,0.0,ICC World Cups ! ! !
0.8,0.0,1.0,1.0,1.0,1.0,English is also spoken by many people
0.4,-1.0,0.0,0.0,1.0,2.0,it happens to both plant and animal cells .
-0.4,-1.0,-1.0,-1.0,0.0,1.0,Call the police if need be
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,its not to new tho ...
-1.4,-2.0,-2.0,-1.0,-1.0,-1.0,"Lucas says no , Lucasfilm says maybe , fans beg for more ..."
-0.6,-2.0,-1.0,-1.0,0.0,1.0,Bottom line ... a lot of people are getting away with committing crimes .
-1.0,-3.0,-3.0,-1.0,1.0,1.0,Saying he was only looking at porn .
-1.8,-2.0,-2.0,-2.0,-2.0,-1.0,So just what are the grey 's porpoise ?
-0.8,-2.0,-2.0,-1.0,0.0,1.0,i always notice the face and personality .
0.6,-2.0,0.0,0.0,2.0,3.0,It is a medium size private school in a very nice neighborhood .
-1.0,-3.0,-2.0,-2.0,1.0,1.0,There was no match amongst them !
2.0,1.0,2.0,2.0,2.0,3.0,Scientist estimate that over 20 billion people have lived on earth since its creation .
-0.2,-3.0,0.0,0.0,1.0,1.0,When the blood is not properly circulating .
-0.2,-2.0,-1.0,0.0,0.0,2.0,Most people like to pick on Christians and no one else .
0.0,-3.0,0.0,1.0,1.0,1.0,He ' d be dead by now otherwise .
-1.4,-2.0,-2.0,-1.0,-1.0,-1.0,I was surprised to see that they are still around .
0.2,-1.0,-1.0,1.0,1.0,1.0,Surely somebody in your ( or his ) family can cook some food .
0.8,-1.0,1.0,1.0,1.0,2.0,Most farmers use primitive methods of farming and live in abject poverty .
-1.0,-3.0,-2.0,-1.0,0.0,1.0,Add remaining oil to drippings .
-1.8,-2.0,-2.0,-2.0,-2.0,-1.0,I have never heard of a large dollhouse like that sorry = (
1.0,-1.0,1.0,1.0,1.0,3.0,The cigarette lighter was invented before the match .
-1.6,-2.0,-2.0,-2.0,-2.0,0.0,Chicago has about 4 too .
0.6,-1.0,0.0,1.0,1.0,2.0,"Why do we have over 20,000 different non - Catholic Christian denominations ?"
-0.6,-3.0,-1.0,-1.0,1.0,1.0,Repeat with remaining doughnuts .
-1.4,-3.0,-2.0,-1.0,-1.0,0.0,well it appears that you do n't have any credit at all .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,No ... he died 3 yrs ago .
-0.2,-2.0,-1.0,0.0,0.0,2.0,"None of it can exist , without You ."
-1.8,-3.0,-2.0,-2.0,-2.0,0.0,Have 3 different LCDs .
-1.2,-2.0,-1.0,-1.0,-1.0,-1.0,That kills the spirit of the tale .
-0.2,-2.0,-1.0,0.0,1.0,1.0,I use this software and think it is the BEST VALUE for the money .
0.8,-1.0,1.0,1.0,1.0,2.0,You did the right thing telling your teacher .
0.0,-1.0,0.0,0.0,0.0,1.0,"This is a random glitch , so be careful ."
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,blisters that you get on your butt lol
-0.6,-2.0,-1.0,-1.0,0.0,1.0,"My two fav brands are Celestial Seasonings , and Traditional Medicinals ."
0.0,-1.0,-1.0,0.0,1.0,1.0,Look up online what was happening about that time .
0.0,-3.0,-2.0,1.0,2.0,2.0,Canine Parvovirus ( `` Parvo '' ) is a viral disease of dogs .
0.2,-1.0,0.0,0.0,1.0,1.0,Its up to you to seek help in order to be successful .
1.2,0.0,1.0,1.0,2.0,2.0,Perceived risks can be rated - up by 20 % or 50 % .
-1.8,-3.0,-3.0,-2.0,-2.0,1.0,* Chuck Norris once skewered a man with the Eiffel tower .
0.0,-2.0,-2.0,1.0,1.0,2.0,I recently split with my husband after 13yrs .
-0.4,-2.0,-1.0,-1.0,0.0,2.0,Returning to the point of origin is NEVER an option .
-0.4,-3.0,-1.0,0.0,0.0,2.0,some roads in germany do n't have speed limits .
1.8,1.0,1.0,2.0,2.0,3.0,Therefore it contains words like Tarrarrattat that are considered `` nonce words '' .
-1.6,-3.0,-3.0,-3.0,-1.0,2.0,I still live with my mom and I ' m 23 ... Why not ?
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,are you fareals ... .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,Preserving nature ... whats there not to get .
1.2,1.0,1.0,1.0,1.0,2.0,Most of the success in day trading is based on luck .
-0.6,-1.0,-1.0,-1.0,-1.0,1.0,She needs one now more than ever .
-1.4,-2.0,-2.0,-1.0,-1.0,-1.0,a nice silvery gray would look nice or perhaps a cream
-2.2,-3.0,-3.0,-3.0,-1.0,-1.0,why do you study this much
-1.4,-3.0,-2.0,-1.0,-1.0,0.0,"After Tues , they were all tied !"
1.0,0.0,0.0,1.0,2.0,2.0,"Both ideas are reasonable , and I think have been thought of before ."
0.6,-1.0,1.0,1.0,1.0,1.0,"At this time of the year , try one of the sports shops ."
-1.2,-3.0,-2.0,-1.0,-1.0,1.0,he 's being too overprotetive and annoying .
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,It sounds like classic clammyskinnydizzyheadachesomnia .
-2.2,-3.0,-3.0,-3.0,-3.0,1.0,Why does there have to be a fucking reason ?
-2.6,-3.0,-3.0,-3.0,-3.0,-1.0,like try not to run around try not to wrestle with friends .
-1.6,-3.0,-2.0,-2.0,-1.0,0.0,But I love seeing beautiful women .
-1.8,-3.0,-2.0,-2.0,-1.0,-1.0,Is she over 1 year ?
0.0,-2.0,-1.0,0.0,1.0,2.0,I ca n't speculate on the effectiveness of this product
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,always finding money in my purse when I know it was n't there before
-0.6,-3.0,-2.0,-1.0,1.0,2.0,Different people like different music .
0.0,-2.0,-1.0,1.0,1.0,1.0,I prefer long sentences and the death penalty for gang bangers .
-0.6,-2.0,-2.0,-1.0,1.0,1.0,What kind of quality woman would do this with a married man .
-1.4,-3.0,-3.0,-1.0,-1.0,1.0,Eventually she will succumb to you if you try hard enough ! !
-1.0,-2.0,-2.0,-2.0,0.0,1.0,But one big one is `` Mmmbop '' by Hanson
-2.8,-3.0,-3.0,-3.0,-3.0,-2.0,Idk but its bad enough that you do n't want it .
-0.2,-2.0,-1.0,0.0,1.0,1.0,Give her the strength not to let go .
-2.2,-3.0,-3.0,-2.0,-2.0,-1.0,I give it an 8 .
-1.4,-3.0,-2.0,-1.0,-1.0,0.0,log file or may not .
0.2,-1.0,0.0,0.0,1.0,1.0,Some ideas is to ask family members to help you make the food yourself .
1.2,-2.0,2.0,2.0,2.0,2.0,So the whole answer is subjective .
-0.6,-3.0,-2.0,0.0,1.0,1.0,Do you have a computer that sees everyone ?
-1.2,-3.0,-3.0,-2.0,1.0,1.0,Nor do you need to hire one .
-2.4,-3.0,-3.0,-3.0,-3.0,0.0,"Wicked Game , Chris Issak 80 ."
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,how much $ ? ?
-1.6,-3.0,-3.0,-1.0,-1.0,0.0,You better take the advice of an Indian male too .
0.8,-1.0,0.0,1.0,1.0,3.0,I am no authority on this but I have a need to answer .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,it would be so awesome : p
0.4,-2.0,-1.0,1.0,1.0,3.0,Make use of your advantages !
-0.8,-3.0,-2.0,-1.0,-1.0,3.0,I think we are n't being judgemental but defensive .
-1.8,-3.0,-3.0,-2.0,-1.0,0.0,"Click the arrow , then a list come up ."
-1.2,-2.0,-2.0,-2.0,-1.0,1.0,Why do n't you get it relaxed ?
2.0,0.0,2.0,2.0,3.0,3.0,Lincoln from the Perpetuations of our Political Institutions .
1.6,1.0,1.0,1.0,2.0,3.0,This site does not allow any advertising .
-0.2,-3.0,-2.0,0.0,1.0,3.0,You are misinterpreting Jesus ' words to the disciples .
0.2,-2.0,0.0,0.0,1.0,2.0,The key is proper step by step planning .
-1.8,-3.0,-3.0,-3.0,-2.0,2.0,Depends how long it was in the first place ! ! ! ! !
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,I like it !
-1.2,-3.0,-2.0,-1.0,0.0,0.0,blood on the floor swollen and red vagina
2.4,1.0,2.0,3.0,3.0,3.0,"You may add information , or omit unnecessary information ."
-1.6,-3.0,-2.0,-1.0,-1.0,-1.0,Madonna and The Hoff have to be joint second .
0.2,-1.0,0.0,0.0,1.0,1.0,This will mean actually reading the answers given .
0.6,-2.0,0.0,1.0,1.0,3.0,She is way out of line .
-1.8,-3.0,-3.0,-2.0,-2.0,1.0,she is so cool .
0.4,-1.0,-1.0,1.0,1.0,2.0,He tells you everything you want to hear .
-0.6,-3.0,-1.0,-1.0,1.0,1.0,My dad came through to the medium whilst he was speaking to my friend .
1.4,0.0,1.0,1.0,2.0,3.0,They ' re probably charging higher interest rate .
-0.8,-3.0,-1.0,-1.0,0.0,1.0,`` Life is what you make it '' is a very broad statement .
-1.2,-2.0,-2.0,-2.0,-1.0,1.0,Or do Atlantic City .
0.4,0.0,0.0,0.0,1.0,1.0,I ' ve known her for three months .
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,u will get addicted
2.0,1.0,2.0,2.0,2.0,3.0,Increased exposure should lead to increased sales which should lead to increased profit .
0.6,-1.0,1.0,1.0,1.0,1.0,He knows all things .
-1.2,-3.0,-2.0,-1.0,-1.0,1.0,"Cut back on stupid things to eat such as candy bars cookies , etc . ."
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,actually amylybb nothing has been debunked .
-1.4,-3.0,-2.0,-2.0,0.0,0.0,http://www.powerhomebiz.com/052006/homebusiness.htm No Clue as to What Business to Start ?
-1.6,-3.0,-2.0,-2.0,-2.0,1.0,i like most of the bands you like .
-0.6,-3.0,-1.0,0.0,0.0,1.0,Eat more carrots and it will make your eyes healthier .
0.4,-1.0,0.0,1.0,1.0,1.0,When can I take a pregnancy test ?
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,"Paul Smecker : Just pour the drink , you fairy fuck ."
1.8,1.0,2.0,2.0,2.0,2.0,"I encountered Quiche and Ixil , both indigenous languages ."
-1.6,-3.0,-3.0,-2.0,-1.0,1.0,its good peer preasure
-2.0,-3.0,-3.0,-2.0,-1.0,-1.0,I wonder if there are aliens too .
0.0,-3.0,0.0,0.0,0.0,3.0,Check out http://www.ind.homeoffice.gov.uk/applying/generalcaseworking/students http://workingintheuk.gov.uk/working_in_the_uk/en/homepage.html ?
1.8,1.0,2.0,2.0,2.0,2.0,"As always , Frost 's exact phrasing is significant ."
-1.8,-3.0,-3.0,-2.0,-1.0,0.0,They are the blood vessels that go to your butt .
0.2,-2.0,-1.0,0.0,1.0,3.0,06/23/65 - Murders Lonnie Trumbull and seriously injuresroommate Lisa Wick in their Seattle apartment .
0.8,0.0,0.0,1.0,1.0,2.0,* Chuck Norris ' first job was as a paperboy .
-0.4,-2.0,-2.0,-1.0,0.0,3.0,That freezer is costing you more to run than you saved anyway .
-1.0,-3.0,-2.0,-2.0,-1.0,3.0,I would deff go to either the ER tonight or ur Dr tomorow .
-2.4,-3.0,-3.0,-3.0,-3.0,0.0,it takes two !
-1.0,-3.0,-1.0,-1.0,-1.0,1.0,It sounds like a hybrid called `` Joseph 's Coat '' .
-0.8,-2.0,-2.0,-1.0,0.0,1.0,Any racism is racism .
-1.8,-3.0,-3.0,-2.0,-2.0,1.0,chai tea ... yums !
-1.0,-3.0,-2.0,0.0,0.0,0.0,Four of them make a full Orb .
-0.8,-2.0,-1.0,-1.0,0.0,0.0,see how the answer is different ?
-0.8,-3.0,-3.0,0.0,1.0,1.0,`` does a flouresent light keep fish warm ? ''
0.4,-1.0,-1.0,1.0,1.0,2.0,But it is their decision and no one elses .
-1.2,-3.0,-2.0,-2.0,0.0,1.0,It really depends on who you play with .
-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,rotfl U are soooo funny ! ! !
1.8,0.0,1.0,2.0,3.0,3.0,The information above has been given by a Professional Car Audio Installer .
-1.6,-2.0,-2.0,-2.0,-1.0,-1.0,Your kids have trained you to let them get away with this stuff .
-2.0,-3.0,-3.0,-3.0,-1.0,0.0,He was even taking nude pictures of himself with him jacking his penis .
1.4,0.0,1.0,2.0,2.0,2.0,The 512MB of memory refers to your computer 's RAM .
-0.2,-1.0,-1.0,0.0,0.0,1.0,There is no real difference .
0.4,-2.0,-1.0,1.0,1.0,3.0,"I lost myself in your embrace once more , and that was that ."
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,"ok , sorry you are haven a bad day ."
-1.8,-2.0,-2.0,-2.0,-2.0,-1.0,A strained back muscle in that area could take a long time tyo heal .
-1.6,-3.0,-3.0,-2.0,-1.0,1.0,When 2 kids `` love each '' other ... like in elm .
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,"Once your father , later husband currently once again father , in future daughter ."
-1.0,-3.0,-2.0,-1.0,0.0,1.0,You guys are kind of young .
2.0,0.0,2.0,2.0,3.0,3.0,"In some cases , a small amount of vaginal bleeding or discharge may occur ."
-2.4,-3.0,-3.0,-3.0,-2.0,-1.0,well thanks for the points !
0.0,-2.0,-1.0,0.0,1.0,2.0,I grew up in a Baptist church .
1.0,-1.0,0.0,1.0,2.0,3.0,This product is only available in the USA and CAN by distributor only .
-1.4,-3.0,-2.0,-2.0,-1.0,1.0,YOu need to get back in top shape again ... that 's why .
0.4,-1.0,0.0,1.0,1.0,1.0,A cop would most likely give you a warning unless you were driving recklessly .
-0.8,-3.0,-2.0,-1.0,1.0,1.0,Use www . Limewire.com just download the software and its the best out there .
-2.6,-3.0,-3.0,-3.0,-2.0,-2.0,"yea , just do your thing"
0.0,-3.0,-1.0,0.0,1.0,3.0,In which case it would be the least of your worries .
-1.6,-3.0,-3.0,-2.0,-1.0,1.0,Or are you a Contractor ?
-0.6,-3.0,-1.0,-1.0,0.0,2.0,If you listen to them self confidence automatically comes with that .
-2.0,-3.0,-2.0,-2.0,-2.0,-1.0,"you sell 1 car , you get $ 100 cash ."
-1.2,-2.0,-2.0,-2.0,-1.0,1.0,"PS a small suggestion , purchase a larger bottle of conditioner than shampoo if available"
-2.2,-3.0,-3.0,-3.0,-3.0,1.0,$ 110 ai n't half bad .
